項次,日期,時間,丙烯儲槽溫度,反應器溫度(底),反應器溫度,反應器溫度,反應器溫度,反應器溫度,反應器溫度(頂),反應器出口冷卻溫度,反應器CHP25%入口加熱帶溫度,出料加熱帶溫度,丙烯儲槽壓力,丙烯pump出口壓力,丙烯pump出口至反應器管線壓力,CHP25% 儲槽壓力,氣液分離槽壓力,CHP25%儲槽液位,氮氣質量流量計,背壓閥壓力,氣體質量流量計,反應器入口丙烯加熱帶,氣體質量流量計總量,反應器壓力差,CHP25% pump出口至反應器壓力,WHSV
單位,年月日,時分秒,℃,℃,℃,℃,℃,℃,℃,℃,℃,℃,Kg/cm2,Kg/cm2,Kg/cm2,Kg/cm2,Kg/cm2,mm,g/hr,Kg/cm2,g/hr,℃,g,Kg/cm2,Kg/cm2,h-1
範圍,每天,,0-50,0-200,0-200,0-200,0-200,0-200,0-200,0-100,0-100,0-100,0-50,0-100,0-100,0-10,0-10,0-500,0-200,0-100,0-250,0-100,0-300,0-10,0-100,0-15
,Date,Time,TI-101,TI-102,TI-103,TI-104,TI-105,TI-106,TI-107,TI-108,TIC-101,TI-301,PI-101,PI-102,PI-103,PI-301,PI-104,LI-301,FIC-201,PIC-101,FI-101,TIC-102,FI-101 TR,DPI-101,PI-302,(尚未建立)
,2016/8/1,07:40:46,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:41:06,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:41:26,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:41:46,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:42:06,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:42:26,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:42:46,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:43:06,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:43:26,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:43:46,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:44:06,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:44:26,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:44:46,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:45:06,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:45:26,217,22.5,22.3,22.8,22.5,22.8,23.1,22.8,0,0,17.3,0.2,13.9,1.3,0,229,0,0,0,22.4,0,13.9,,
,2016/8/1,07:45:46,217,22.2,22,22.2,22.1,22.4,22.4,22.4,0,0,16.3,0.2,13.5,1.2,0,229,0,0,0,23.1,0,13.5,,
,2016/8/1,07:46:06,216,22,21.9,22,22,22.2,22.2,22.3,0,0,16.3,0.1,13.5,1,0,229,0,0,0,23,0,13.5,,
,2016/8/1,07:46:26,217,22.1,22,22.1,22,22.2,22.2,22.3,0,0,16.3,0.1,13.6,1,0,229,0,0,0,23,0,13.6,,
,2016/8/1,07:46:46,217,22.2,22.1,22.2,22,22.2,22.2,22.3,0,0,16.2,0.1,13.5,0.9,0,229,0,0,0,23,0,13.6,,
,2016/8/1,07:47:06,217,22.1,22,22.1,22,22.1,22.2,22.3,0,0,16.3,0.1,13.5,1.2,0,228,0,0,0,23,0,13.5,,
,2016/8/1,07:47:26,217,22.2,22.1,22.2,22,22.2,22.2,22.3,0,0,16.4,0.1,13.5,1.1,0,229,0,0,0,23,0,13.5,,
,2016/8/1,07:47:46,217,22.1,22,22.2,22,22.2,22.2,22.4,0,0,16.4,0.2,13.6,1.2,0,230,0,0,0,23,0,13.5,,
,2016/8/1,07:48:06,217,22.1,22,22.2,22,22.2,22.2,22.3,0,0,16.4,0.1,13.5,1.2,0,229,0,0,0,23,0,13.6,,
,2016/8/1,07:48:26,217,22.1,22.1,22.2,22,22.1,22.2,22.3,0,0,16.2,0.1,13.6,1.1,0,230,0,0,0,23,0,13.6,,
,2016/8/1,07:48:46,217,22.1,22,22.2,22.1,22.2,22.3,22.4,0,0,16.3,0.2,13.7,1.1,0,228,0,0,0,23,0,13.7,,
,2016/8/1,07:49:06,216,22,22,22.1,22,22.1,22.2,22.3,0,0,16.3,0.1,13.6,1,0,230,0,0,0,23,0,13.6,,
,2016/8/1,07:49:26,217,22.1,22,22.2,22,22.2,22.2,22.3,0,0,16.5,0.2,13.6,0.9,0,229,0,0,0,22.9,0,13.6,,
,2016/8/1,07:49:46,217,22.1,22.1,22.3,22,22.1,22.2,22.4,0,0,16.4,0.1,13.6,1.1,0,229,0,0,0,22.9,0,13.6,,
,2016/8/1,07:50:06,218,22.2,22.2,22.3,22.1,22.2,22.3,22.4,0,0,16.3,0.1,13.6,1,0,230,0,0,0,23,0,13.7,,
,2016/8/1,07:50:26,217,22.2,22.1,22.3,22,22.2,22.2,22.4,0,0,16.4,0.2,13.6,1.2,0,228,0,0,0,23,0,13.6,,
,2016/8/1,07:50:46,218,22.2,22.2,22.4,22,22.2,22.3,22.4,0,0,16.2,0.2,13.5,1.2,0,229,0,0,0,23,0,13.5,,
,2016/8/1,07:51:06,217,22.1,22.1,22.3,22,22.1,22.2,22.4,0,0,16.3,0.2,13.6,1.1,0,229,0,0,0,22.9,0,13.6,,
,2016/8/1,07:51:26,217,22.1,22.1,22.3,22,22.1,22.2,22.4,0,0,16.4,0.2,13.6,1.2,0,230,0,0,0,22.9,0,13.6,,
,2016/8/1,07:51:46,217,22.1,22.1,22.3,22,22.2,22.2,22.4,0,0,16.4,0.1,13.5,1.1,0,229,0,0,0,22.9,0,13.5,,
,2016/8/1,07:52:06,217,22.2,22.2,22.3,22.1,22.2,22.3,22.5,0,0,16.4,0.1,13.5,1.2,0,229,0,0,0,22.9,0,13.5,,
,2016/8/1,07:52:26,218,22.2,22.2,22.4,22,22.1,22.2,22.4,0,0,16.4,0.2,13.6,1.1,0,230,0,0,0,22.9,0,13.5,,
,2016/8/1,07:52:46,218,22.2,22.2,22.4,22,22.1,22.2,22.4,0,0,16.3,0.2,13.5,1,0,229,0,0,0,22.9,0,13.5,,
,2016/8/1,07:53:06,217,22.2,22.1,22.3,22,22.1,22.2,22.4,0,0,16.4,0.2,13.5,1.2,0,229,0,0,0,22.9,0,13.6,,
,2016/8/1,07:53:26,217,22.1,22.1,22.3,22,22.1,22.2,22.5,0,0,16.3,0.1,13.6,1.1,0,230,0,0,0,22.9,0,13.6,,
,2016/8/1,07:53:46,217,22.1,22.1,22.3,22,22.2,22.2,22.5,0,0,16.3,0.1,13.5,1.1,0,229,0,0,0,22.9,0,13.5,,
,2016/8/1,07:54:06,217,22.1,22.1,22.4,22,22.1,22.2,22.5,0,0,16.3,0.2,13.6,1.1,0,229,0,0,0,22.9,0,13.5,,
,2016/8/1,07:54:26,217,22.2,22.2,22.4,22,22.2,22.3,22.5,0,0,16.2,0.1,13.6,1.1,0,230,0,0,0,22.9,0,13.5,,
,2016/8/1,07:54:46,217,22.2,22.1,22.4,22,22.2,22.3,22.5,0,0,16.3,0.1,13.6,1.1,0,229,0,0,0,22.8,0,13.5,,
,2016/8/1,07:55:06,217,22.2,22.2,22.5,22.1,22.3,22.3,22.6,0,0,16.2,0.2,13.6,0.9,0,229,0,0,0,22.8,0,13.6,,
,2016/8/1,07:55:26,217,22.2,22.1,22.4,22,22.3,22.3,22.6,0,0,16.3,0.1,13.5,1.1,0,229,0,0,0,22.8,0,13.6,,
,2016/8/1,07:55:46,217,22.3,22.2,22.5,22.1,22.3,22.4,22.6,0,0,16.4,0.2,13.6,1.1,0,229,0,0,0,22.8,0,13.5,,
,2016/8/1,07:56:06,217,22.2,22.1,22.4,22.1,22.3,22.3,22.6,0,0,16.2,0.1,13.5,1.1,0,230,0,0,0,22.8,0,13.5,,
,2016/8/1,07:56:26,216,22.2,22.1,22.4,22,22.2,22.3,22.6,0,0,16.3,0.2,13.7,1.1,0,229,0,0,0,22.8,0,13.7,,
,2016/8/1,07:56:46,217,22.2,22.2,22.5,22,22.2,22.3,22.6,0,0,16.3,0.1,13.4,1.1,0,229,0,0,0,22.8,0,13.4,,
,2016/8/1,07:57:06,217,22.2,22.2,22.5,22,22.2,22.3,22.6,0,0,16.2,0.1,13.6,1.1,0,229,0,0,0,22.8,0,13.7,,
,2016/8/1,07:57:26,216,22.2,22.2,22.5,22,22.2,22.3,22.6,0,0,15.9,16,13.5,1.2,0,229,0,0,0,22.8,0,13.5,,
,2016/8/1,07:57:46,216,22.2,22.2,22.5,22.1,22.3,22.4,22.6,0,0,15.8,15.8,15.8,1.3,0,229,0,0,0,22.8,0,15.9,,
,2016/8/1,07:58:06,215,22.2,22.2,22.5,22.1,22.3,22.4,22.7,0,0,15.9,15.9,15.9,1.2,0,229,0,0,0,22.8,0,15.9,,
,2016/8/1,07:58:26,215,22.3,22.2,22.6,22.1,22.3,22.4,22.7,0,0,15.9,15.9,16.1,1.3,0,229,0,0,0,22.8,0,16,,
,2016/8/1,07:58:46,215,22.3,22.3,22.6,22.1,22.4,22.5,22.7,0,0,15.8,16.2,16.2,1.2,0,228,0,0,0,22.8,0,16.2,,
,2016/8/1,07:59:06,215,22.4,22.3,22.6,22.1,22.3,22.5,22.8,0,0,15.9,16.4,16.5,1.4,20,229,0,1.2,0,22.8,0,15.3,,
,2016/8/1,07:59:26,214,22.3,22.2,22.6,22.1,22.3,22.4,22.8,0,0,15.6,14.7,14.8,1.2,20,228,0,13.2,0,22.8,0,1.6,,
,2016/8/1,07:59:46,213,22.4,22.3,22.6,22.1,22.3,22.5,22.8,0,0,15.5,15.6,15.6,1.2,20,229,0,14.6,0,22.8,0,1,,
,2016/8/1,08:00:06,211,22.3,22.2,22.5,22,22.2,22.4,22.8,0,0,15.6,15.6,15.5,1.1,20,229,0,15.1,0,22.8,0,0.5,,
,2016/8/1,08:00:26,211,22.3,22.2,22.5,22,22.1,22.4,22.9,0,0,15.6,15.7,15.8,1.1,20,229,0,15.4,0,22.8,0,0.4,,
,2016/8/1,08:00:46,211,22.3,22.2,22.5,22,22.2,22.5,23,0,0,15.5,15.9,15.8,1.1,20,229,0,15.6,0,22.8,0,0.3,,
,2016/8/1,08:01:06,211,22.3,22.2,22.6,22.1,22.3,22.5,23.1,0,0,15.6,16.2,16.2,1.3,20,229,0,15.9,0,22.8,0,0.3,,
,2016/8/1,08:01:26,211,22.3,22.2,22.6,22,22.2,22.4,22.9,0,0,15.4,16.3,16.4,1,20,228,0,16.1,0,22.8,0,0.4,,
,2016/8/1,08:01:46,210,22.3,22.2,22.6,22.1,22.2,22.5,23,0,0,15.5,16.8,16.7,1.2,20,228,0,16.4,0,22.8,0,0.4,,
,2016/8/1,08:02:06,210,22.3,22.3,22.6,22.1,22.3,22.5,23.1,0,0,15.6,17,16.9,1.1,20,229,0,16.7,0,22.8,0,0.3,,
,2016/8/1,08:02:26,210,22.4,22.3,22.6,22.1,22.3,22.5,23.1,0,0,15.6,17.2,17.3,1.1,20,229,0,16.9,0,22.8,0,0.4,,
,2016/8/1,08:02:46,210,22.4,22.3,22.6,22.1,22.4,22.5,23.1,0,0,15.7,17.7,17.6,1.1,20,229,0,17.2,0,22.8,0,0.4,,
,2016/8/1,08:03:06,210,22.4,22.3,22.6,22.1,22.4,22.6,23.2,0,0,15.6,18,18,1.2,20,228,0,17.5,0,22.8,0,0.5,,
,2016/8/1,08:03:26,210,22.4,22.3,22.7,22.2,22.3,22.5,23.2,0,0,15.6,18.3,18.4,1.1,20,229,0,17.9,0,22.7,0,0.4,,
,2016/8/1,08:03:46,209,22.4,22.3,22.6,22.2,22.4,22.6,23.2,0,0,15.6,18.6,18.7,1.1,20,228,0,18.3,0,22.7,0,0.5,,
,2016/8/1,08:04:06,209,22.4,22.3,22.7,22.2,22.4,22.6,23.2,0,0,15.5,19.2,19.2,1.2,20,229,0,18.8,0,22.7,0,0.4,,
,2016/8/1,08:04:26,209,22.5,22.3,22.7,22.2,22.4,22.6,23.2,0,0,15.6,19.5,19.7,1.2,20,229,0,19.3,0,22.7,0,0.4,,
,2016/8/1,08:04:46,209,22.5,22.4,22.7,22.2,22.4,22.6,23.2,0,0,15.6,20.2,20.2,1.2,20,228,0,19.8,0,22.7,0,0.4,,
,2016/8/1,08:05:06,209,22.5,22.4,22.8,22.3,22.5,22.7,23.3,0,0,15.5,20.8,20.8,1.1,20,229,0,20.4,0,22.7,0,0.4,,
,2016/8/1,08:05:26,208,22.5,22.4,22.7,22.3,22.4,22.6,23.3,0,0,15.5,21.4,21.5,1.2,20,228,0,21,0,22.8,0,0.5,,
,2016/8/1,08:05:46,207,22.4,22.3,22.7,22.2,22.4,22.5,23.2,0,0,15.4,22.1,22.2,1.2,20,227,0,21.8,0,22.8,0,0.4,,
,2016/8/1,08:06:06,207,22.4,22.4,22.7,22.2,22.3,22.5,23.2,0,0,15.6,23,23,1.1,20,229,0,22.6,0,22.8,0,0.4,,
,2016/8/1,08:06:26,206,22.4,22.3,22.7,22.2,22.3,22.5,23.2,0,0,15.5,23.8,24,1.1,20,228,0,23.5,0,22.8,0,0.4,,
,2016/8/1,08:06:46,206,22.5,22.3,22.7,22.2,22.4,22.6,23.2,0,0,15.5,24.7,24.8,1.2,20,229,0,24.4,0,22.8,0,0.5,,
,2016/8/1,08:07:06,205,22.4,22.3,22.7,22.3,22.5,22.6,23.3,0,0,15.6,25.9,26,1.1,20,228,0,25.5,0,22.8,0,0.5,,
,2016/8/1,08:07:26,206,22.5,22.4,22.8,22.2,22.4,22.6,23.2,0,0,15.5,25.9,26,1.1,20,228,0,25.6,0,22.8,0,0.4,,
,2016/8/1,08:07:46,205,22.5,22.4,22.7,22.3,22.5,22.6,23.3,0,0,15.5,25.3,25.3,1.2,20,228,0,25,0,22.8,0,0.3,,
,2016/8/1,08:08:06,205,22.5,22.3,22.7,22.2,22.4,22.6,23.2,0,0,15.5,25,25,1.2,20,227,0,24.5,0,22.8,0,0.5,,
,2016/8/1,08:08:26,204,22.4,22.3,22.7,22.3,22.5,22.6,23.2,0,0,15.5,24.7,24.6,1.2,20,228,0,24.1,0,22.8,0,0.5,,
,2016/8/1,08:08:46,204,22.5,22.4,22.8,22.2,22.4,22.6,23.2,0,0,15.6,24.3,24.2,1.2,20,228,0,23.9,0,22.8,0,0.3,,
,2016/8/1,08:09:06,204,22.5,22.4,22.8,22.3,22.5,22.6,23.3,0,0,15.5,23.8,24,1.2,20,229,0,23.5,0,22.8,0,0.5,,
,2016/8/1,08:09:26,204,22.5,22.4,22.8,22.2,22.4,22.6,23.2,0,0,15.6,23.7,23.7,1.1,20,228,0,23.1,0,22.8,0,0.6,,
,2016/8/1,08:09:46,203,22.5,22.3,22.7,22.2,22.5,22.6,23.2,0,0,15.6,23.2,23.2,1.2,20,228,0,22.7,0,22.8,0,0.6,,
,2016/8/1,08:10:06,202,22.4,22.3,22.7,22.3,22.4,22.6,23.2,0,0,15.5,22.9,22.9,1.2,20,228,0,22.4,0,22.8,0,0.5,,
,2016/8/1,08:10:26,202,22.4,22.3,22.7,22.3,22.5,22.7,23.2,0,0,15.4,22.7,22.7,1.2,20,228,0,22.2,0,22.8,0,0.5,,
,2016/8/1,08:10:46,202,22.5,22.3,22.8,22.3,22.5,22.6,23.2,0,0,15.6,22.2,22.3,1.2,20,227,0,21.9,0,22.8,0,0.3,,
,2016/8/1,08:11:06,201,22.5,22.3,22.7,22.3,22.5,22.6,23.2,0,0,15.4,21.9,22.1,1.2,20,228,0,21.6,0,22.8,0,0.4,,
,2016/8/1,08:11:26,201,22.5,22.3,22.7,22.3,22.4,22.6,23.2,0,0,15.5,21.6,21.6,1.1,20,228,0,21.1,0,22.8,0,0.5,,
,2016/8/1,08:11:46,201,22.6,22.3,22.7,22.3,22.5,22.6,23.2,0,0,15.5,21.2,21.2,1.1,20,228,0,20.8,0,22.8,0,0.4,,
,2016/8/1,08:12:06,200,22.6,22.3,22.7,22.3,22.5,22.7,23.2,0,0,15.6,21,20.9,1.1,20,228,0,20.6,0,22.8,0,0.3,,
,2016/8/1,08:12:26,200,22.7,22.3,22.8,22.3,22.5,22.7,23.2,0,0,15.4,20.7,20.8,1.1,20,228,0,20.3,0,22.9,0,0.5,,
,2016/8/1,08:12:46,200,22.8,22.4,22.8,22.3,22.5,22.7,23.2,0,0,15.6,20.4,20.4,1.1,20,227,0,19.9,0,22.9,0,0.5,,
,2016/8/1,08:13:06,199,22.8,22.4,22.8,22.2,22.5,22.7,23.2,0,0,15.5,20.1,20,1.1,20,227,0,19.6,0,22.9,0,0.5,,
,2016/8/1,08:13:26,199,22.7,22.4,22.8,22.3,22.5,22.7,23.2,0,0,15.5,19.7,19.8,1,20,227,0,19.3,0,22.9,0,0.5,,
,2016/8/1,08:13:46,199,22.8,22.4,22.8,22.4,22.6,22.8,23.3,0,0,15.5,19.4,19.5,1.2,20,227,0,19,0,22.9,0,0.4,,
,2016/8/1,08:14:06,198,22.8,22.4,22.8,22.4,22.5,22.7,23.2,0,0,15.5,19.3,19.4,1.1,20,227,0,18.8,0,22.9,0,0.5,,
,2016/8/1,08:14:26,197,22.7,22.4,22.8,22.4,22.5,22.7,23.2,0,0,15.5,19.1,18.9,1.2,20,227,0,18.5,0,23,0,0.4,,
,2016/8/1,08:14:46,197,22.7,22.4,22.8,22.3,22.5,22.7,23.2,0,0,15.5,18.6,18.8,1.2,20,228,0,18.3,0,23,0,0.4,,
,2016/8/1,08:15:06,196,22.6,22.4,22.8,22.4,22.5,22.8,23.2,0,0,15.5,18.3,18.4,1.1,20,228,0,18,0,23,0,0.4,,
,2016/8/1,08:15:26,196,22.7,22.5,22.8,22.3,22.5,22.7,23.2,0,0,15.5,18.1,18.1,1.2,20,228,0,17.7,0,23,0,0.4,,
,2016/8/1,08:15:46,196,22.7,22.5,22.9,22.4,22.6,22.8,23.2,0,0,15.4,17.9,18,1.2,20,228,0,17.5,0,23,0,0.5,,
,2016/8/1,08:16:06,195,22.8,22.5,22.9,22.4,22.6,22.8,23.2,0,0,15.5,17.8,17.7,1.2,20,227,0,17.3,0,23.1,0,0.4,,
,2016/8/1,08:16:26,194,22.7,22.5,22.8,22.3,22.5,22.8,23.2,0,0,15.3,17.4,17.5,1.1,20,227,0,17,0,23.1,0,0.5,,
,2016/8/1,08:16:46,194,22.7,22.5,22.9,22.3,22.5,22.7,23.1,0,0,15.5,17.2,17.2,1.2,20,228,0,16.8,0,23,0,0.3,,
,2016/8/1,08:17:06,193,22.7,22.5,22.8,22.4,22.6,22.8,23.2,0,0,15.3,16.9,17,1.2,20,227,0,16.5,0,23,0,0.5,,
,2016/8/1,08:17:26,192,22.6,22.4,22.8,22.4,22.6,22.8,23.1,0,0,15.3,16.8,16.8,1.1,20,227,0,16.3,0,23,0,0.6,,
,2016/8/1,08:17:46,192,22.7,22.4,22.9,22.4,22.5,22.8,23.1,0,0,15.4,16.6,16.6,1.1,20,227,0,16.1,0,23,0,0.5,,
,2016/8/1,08:18:06,191,22.7,22.4,22.8,22.4,22.6,22.8,23.1,0,0,15.4,16.4,16.5,1.2,20,227,0,15.9,0,23.1,0,0.6,,
,2016/8/1,08:18:26,191,22.7,22.4,22.8,22.4,22.6,22.8,23.1,0,0,15.4,16.2,16.1,1.1,20,228,0,15.7,0,23.2,0,0.5,,
,2016/8/1,08:18:46,191,22.7,22.4,22.9,22.4,22.5,22.7,23.1,0,0,15.3,15.6,15.6,1.2,20,227,0,15,0,23.1,0,0.5,,
,2016/8/1,08:19:06,190,22.7,22.4,22.8,22.5,22.6,22.8,23.1,0,0,15.3,15.3,15.5,1.1,20,227,0,15,0,23.1,0,0.6,,
,2016/8/1,08:19:26,189,22.7,22.4,22.9,22.4,22.5,22.8,23.1,0,0,15.4,15.6,15.6,1.2,20,227,0,15.2,0,23.1,0,0.4,,
,2016/8/1,08:19:46,188,22.7,22.5,22.9,22.5,22.6,22.9,23.2,0,0,15.3,15.5,15.5,1.1,20,227,0,15,0,23.1,0,0.5,,
,2016/8/1,08:20:06,188,22.8,22.5,22.9,22.5,22.6,22.8,23.1,0,0,15.2,15.3,15.4,1.3,20,227,0,14.7,0,23.2,0,0.7,,
,2016/8/1,08:20:26,186,22.8,22.5,22.9,22.5,22.6,22.9,23.1,0,0,15.3,15.4,15.3,1.1,20,227,0,14.4,0,23.2,0,0.8,,
,2016/8/1,08:20:46,186,22.8,22.5,23,22.5,22.7,22.9,23.1,0,0,15.3,15.3,15.2,1,20,227,0,14.4,0,23.2,0,0.8,,
,2016/8/1,08:21:06,185,22.8,22.5,22.9,22.5,22.6,22.8,23.1,0,0,15.3,15.1,15.1,1.1,20,226,0,13.5,0,23.2,0,1.6,,
,2016/8/1,08:21:26,184,22.8,22.5,22.9,22.5,22.5,22.8,23.1,0,0,15.2,15.1,15.1,1.2,20,227,0,13.8,0,23.2,0,1.3,,
,2016/8/1,08:21:46,184,22.8,22.5,22.9,22.6,22.7,22.9,23.1,0,0,15.1,15.1,14.9,1.1,20,227,0,13.2,0,23.2,0,1.8,,
,2016/8/1,08:22:06,184,22.8,22.5,22.9,22.5,22.7,22.9,23.1,0,0,14.9,15.1,15.1,1.1,20,227,0,13.9,0,23.3,0,1.2,,
,2016/8/1,08:22:26,183,22.7,22.5,22.9,22.5,22.7,22.9,23.1,0,0,15,15.2,15,1.2,20,227,0,14.1,0,23.3,0,0.9,,
,2016/8/1,08:22:46,183,22.8,22.5,22.9,22.6,22.8,22.9,23.1,0,0,14.9,15.1,15.1,1.1,20,227,0,14.2,0,23.3,0,0.9,,
,2016/8/1,08:23:06,182,22.8,22.6,22.9,22.6,22.7,22.9,23.1,0,0,15,15,15,1.2,20,226,0,14.3,0,23.3,0,0.6,,
,2016/8/1,08:23:26,181,22.8,22.5,22.9,22.6,22.8,22.9,23.2,0,0,14.9,15.2,15,1,20,226,0,14.2,0,23.3,0,0.8,,
,2016/8/1,08:23:46,181,22.8,22.6,23,22.6,22.7,22.9,23.1,0,0,15,15,15,1,20,226,0,14.3,0,23.3,0,0.7,,
,2016/8/1,08:24:06,180,22.8,22.6,22.9,22.6,22.8,22.9,23.1,0,0,15,15,15,1.2,20,227,0,14.2,0,23.3,0,0.8,,
,2016/8/1,08:24:26,179,22.8,22.6,23,22.6,22.7,22.9,23.1,0,0,15.1,15,14.9,1.2,20,226,0,14.2,0,23.3,0,0.8,,
,2016/8/1,08:24:46,178,22.8,22.6,23,22.6,22.8,22.9,23.2,0,0,14.9,14.9,14.9,1,20,226,0,14.2,0,23.3,0,0.7,,
,2016/8/1,08:25:06,178,22.8,22.6,23.1,22.7,22.8,23,23.2,0,0,14.9,15,15,1.2,20,226,0,14.2,0,23.3,0,0.8,,
,2016/8/1,08:25:26,177,22.8,22.6,23.1,22.6,22.8,22.9,23.2,0,0,15,15,14.9,1.1,20,226,0,14.3,0,23.2,0,0.6,,
,2016/8/1,08:25:46,176,22.8,22.6,23.1,22.6,22.7,22.9,23.2,0,0,14.9,15,14.8,1.2,20,227,0,14.2,0,23.2,0,0.5,,
,2016/8/1,08:26:06,175,22.8,22.6,23,22.7,22.9,23.1,23.3,0,0,14.9,14.9,15,1.2,20,226,0,14.4,0,23.2,0,0.6,,
,2016/8/1,08:26:26,175,22.8,22.6,23.1,22.7,22.9,23,23.3,0,0,14.9,14.8,14.8,1.2,20,226,0,14.3,0,23.2,0,0.6,,
,2016/8/1,08:26:46,174,22.8,22.6,23.1,22.7,22.9,23,23.3,0,0,14.8,14.9,14.8,1.3,20,227,0,14.3,0,23.2,0,0.5,,
,2016/8/1,08:27:06,174,22.8,22.7,23.1,22.7,22.8,23,23.4,0,0,14.9,15,14.9,1.2,20,226,0,14.3,0,23.2,0,0.6,,
,2016/8/1,08:27:26,173,22.8,22.7,23.1,22.7,22.8,23,23.3,0,0,14.8,14.8,14.8,1.2,20,227,0,14.2,0,23.2,0,0.6,,
,2016/8/1,08:27:46,172,22.8,22.7,23.1,22.7,22.8,23,23.4,0,0,14.7,14.9,14.9,1.1,20,226,0,14.3,0,23.2,0,0.6,,
,2016/8/1,08:28:06,172,22.9,22.8,23.2,22.8,22.9,23.1,23.5,0,0,14.8,14.9,14.9,1.1,20,225,0,14.2,0,23.2,0,0.7,,
,2016/8/1,08:28:26,171,22.8,22.8,23.1,22.8,22.9,23.1,23.4,0,0,14.8,14.7,14.9,1.1,20,226,0,14.2,0,23.2,0,0.6,,
,2016/8/1,08:28:46,170,22.8,22.7,23.1,22.8,22.9,23.1,23.4,0,0,14.9,14.7,14.9,1.1,20,226,0,14.2,0,23.2,0,0.6,,
,2016/8/1,08:29:06,170,22.8,22.7,23.1,22.8,22.9,23.1,23.5,0,0,14.7,14.9,14.7,1.2,20,226,0,14.1,0,23.2,0,0.6,,
,2016/8/1,08:29:26,169,22.8,22.7,23.1,22.8,22.9,23.1,23.5,0,0,14.7,14.8,14.8,1.2,20,225,0,14.2,0,23.2,0,0.6,,
,2016/8/1,08:29:46,169,22.9,22.8,23.2,22.7,22.9,23.1,23.4,0,0,14.7,14.9,14.7,1.1,20,226,0,14.2,0,23.1,0,0.5,,
,2016/8/1,08:30:06,168,22.9,22.8,23.2,22.7,22.9,23.1,23.4,0,0,14.6,14.8,14.7,1.2,20,225,0,14.1,0,23.1,0,0.6,,
,2016/8/1,08:30:26,167,22.8,22.8,23.1,22.8,22.9,23.1,23.5,0,0,14.7,14.7,14.8,1.2,20,226,0,14.1,0,23.1,0,0.6,,
,2016/8/1,08:30:46,166,22.8,22.7,23.1,22.8,22.9,23.1,23.5,0,0,14.7,14.7,14.8,1.1,20,225,0,14.1,0,23.1,0,0.7,,
,2016/8/1,08:31:06,167,22.9,22.7,23.1,22.8,22.9,23.1,23.5,0,0,14.7,14.9,14.9,1.2,20,227,0,14.2,0,23.1,0,0.7,,
,2016/8/1,08:31:26,167,22.9,22.8,23.2,22.8,22.9,23.1,23.5,0,0,14.8,14.8,14.9,1.3,20,226,0,14.3,0,23.1,0,0.5,,
,2016/8/1,08:31:46,167,22.9,22.8,23.1,22.9,23,23.1,23.5,0,0,14.9,14.8,14.8,1,20,226,0,14.4,0,23.1,0,0.4,,
,2016/8/1,08:32:06,173,22.9,22.8,23.1,22.9,23,23.1,23.6,0,0,15.5,15.3,15.2,1.3,20,226,0,14.1,0,23.1,0,1.1,,
,2016/8/1,08:32:26,186,22.9,22.7,23.1,22.8,23,23.2,23.5,0,0,15.7,15.5,15.6,1.1,20,226,0,14.4,0,23.1,0,1.2,,
